file,onset_s,offset_s,label,freq_min,freq_max,filepath
AMAR170.20240703T174445Z.wav,40.392,41.468,G01,5690.3,11849.3,E:\F4\F4_20240703\AMAR170.20240703T174445Z.wav
AMAR170.20240703T174445Z.wav,56.845,85.116,G01,4217.5,10666.7,E:\F4\F4_20240703\AMAR170.20240703T174445Z.wav
AMAR170.20240703T174445Z.wav,163.939,164.946,G01,3715.4,6728.0,E:\F4\F4_20240703\AMAR170.20240703T174445Z.wav
AMAR170.20240703T174445Z.wav,187.71,188.367,G01,4953.9,8301.2,E:\F4\F4_20240703\AMAR170.20240703T174445Z.wav
AMAR170.20240703T174445Z.wav,209.629,210.443,G01,5121.3,7330.5,E:\F4\F4_20240703\AMAR170.20240703T174445Z.wav
AMAR170.20240703T174445Z.wav,275.521,276.956,G01,1205.0,9640.1,E:\F4\F4_20240703\AMAR170.20240703T174445Z.wav
AMAR170.20240703T174445Z.wav,290.199,308.308,G01,4485.3,9837.0,E:\F4\F4_20240703\AMAR170.20240703T174445Z.wav
AMAR170.20240703T174445Z.wav,332.328,333.877,G01,5757.3,8769.8,E:\F4\F4_20240703\AMAR170.20240703T174445Z.wav
AMAR170.20240703T174445Z.wav,377.795,388.731,G01,4284.5,11022.2,E:\F4\F4_20240703\AMAR170.20240703T174445Z.wav
AMAR170.20240703T174445Z.wav,402.291,416.831,G01,3414.2,12325.9,E:\F4\F4_20240703\AMAR170.20240703T174445Z.wav
AMAR170.20240703T174445Z.wav,473.374,599.139,G01,2133.3,11614.8,E:\F4\F4_20240703\AMAR170.20240703T174445Z.wav
AMAR170.20240703T175445Z.wav,3.665,4.928,G01,5020.9,8368.1,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,9.717,65.502,G01,2276.1,12088.9,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,100.143,101.665,G01,4217.5,9907.9,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,118.592,125.069,G01,3916.3,8535.5,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,176.944,178.046,G01,2610.9,5154.8,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,202.335,204.241,G01,4887.0,10376.5,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,229.62,235.38,G01,4485.3,12325.9,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,284.313,287.717,G01,4150.6,9974.8,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,312.217,313.826,G01,2878.6,6694.5,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,335.813,345.041,G01,5221.7,9718.5,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,358.051,377.424,G01,4552.3,9600.0,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,525.382,528.972,G01,2610.9,12184.0,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T175445Z.wav,583.205,585.198,G01,4485.3,11648.4,E:\F4\F4_20240703\AMAR170.20240703T175445Z.wav
AMAR170.20240703T180445Z.wav,0.578,4.752,G01,4318.7,9488.9,E:\F4\F4_20240703\AMAR170.20240703T180445Z.wav
AMAR170.20240703T180445Z.wav,22.286,23.616,G01,3832.1,8272.4,E:\F4\F4_20240703\AMAR170.20240703T180445Z.wav
AMAR170.20240703T180445Z.wav,46.611,55.131,G01,2963.0,10218.8,E:\F4\F4_20240703\AMAR170.20240703T180445Z.wav
AMAR170.20240703T180445Z.wav,116.305,128.232,G01,4379.5,9600.0,E:\F4\F4_20240703\AMAR170.20240703T180445Z.wav
AMAR170.20240703T180445Z.wav,182.45,294.244,G01,3102.1,11970.4,E:\F4\F4_20240703\AMAR170.20240703T180445Z.wav
AMAR170.20240703T180445Z.wav,301.577,311.857,G01,4866.1,13807.6,E:\F4\F4_20240703\AMAR170.20240703T180445Z.wav
AMAR170.20240703T180445Z.wav,323.093,466.122,G01,2607.4,13392.6,E:\F4\F4_20240703\AMAR170.20240703T180445Z.wav
AMAR170.20240703T180445Z.wav,476.589,526.215,G01,2007.3,15510.7,E:\F4\F4_20240703\AMAR170.20240703T180445Z.wav
AMAR170.20240703T180445Z.wav,544.77,554.174,G01,2370.4,9184.8,E:\F4\F4_20240703\AMAR170.20240703T180445Z.wav
AMAR170.20240703T180445Z.wav,574.194,582.287,G01,5352.7,8296.3,E:\F4\F4_20240703\AMAR170.20240703T180445Z.wav
AMAR170.20240703T180445Z.wav,591.615,594.698,G01,3163.0,10583.8,E:\F4\F4_20240703\AMAR170.20240703T180445Z.wav
AMAR170.20240703T184445Z.wav,0.857,10.285,G01,3345.5,9955.6,E:\F4\F4_20240703\AMAR170.20240703T184445Z.wav
AMAR170.20240703T184445Z.wav,42.852,598.69,G01,1303.7,13985.2,E:\F4\F4_20240703\AMAR170.20240703T184445Z.wav
AMAR170.20240703T185445Z.wav,4.118,4.731,G01,6021.8,9367.3,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,82.979,90.767,G01,2372.2,10887.9,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,103.668,106.389,G01,3832.1,9671.4,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,115.974,116.995,G01,4257.8,7542.5,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,188.418,189.293,G01,4967.1,5703.7,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,192.724,222.138,G01,1581.5,10462.1,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,271.27,287.908,G01,1896.3,11192.1,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,327.377,332.75,G01,2311.4,7846.6,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,348.196,351.714,G01,3102.1,9428.1,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,374.504,390.449,G01,2133.3,9793.0,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,395.69,403.61,G01,1642.3,9671.4,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,415.266,426.258,G01,2798.0,10903.7,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,429.5,486.909,G01,2006.3,8974.9,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,488.767,516.021,G01,2844.4,10074.1,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T185445Z.wav,538.96,579.294,G01,2433.1,11851.9,E:\F4\F4_20240703\AMAR170.20240703T185445Z.wav
AMAR170.20240703T190445Z.wav,3.811,8.721,G01,1941.4,9037.6,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,33.651,44.847,G01,1941.4,10443.4,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,45.869,53.369,G01,1472.8,11313.7,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,54.629,67.706,G01,1272.0,11447.6,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,69.977,109.24,G01,2142.2,10242.6,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,131.68,132.17,G01,3615.0,6761.4,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,169.895,170.971,G01,4920.5,10075.2,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,239.735,240.636,G01,5556.4,11313.7,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,253.748,261.887,G01,3112.9,9606.6,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,265.651,267.778,G01,2878.6,8234.2,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,294.304,295.599,G01,736.4,7832.6,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,301.585,308.774,G01,2142.2,10577.3,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,312.011,322.914,G01,2142.2,11970.4,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,328.689,330.238,G01,3280.3,10175.6,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,383.961,393.803,G01,2209.2,11380.7,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,395.465,397.216,G01,3280.3,11045.9,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,438.991,441.538,G01,4284.5,11581.5,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,452.617,453.509,G01,3213.4,8903.7,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,503.273,504.183,G01,2945.6,7497.8,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,543.732,546.768,G01,2945.6,6493.7,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,569.405,570.158,G01,3481.1,6627.6,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T190445Z.wav,578.263,580.014,G01,2543.9,6627.6,E:\F4\F4_20240703\AMAR170.20240703T190445Z.wav
AMAR170.20240703T194445Z.wav,3.158,4.033,G01,5924.6,9338.8,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,15.853,16.492,G01,6661.0,11681.9,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,20.557,21.379,G01,5489.5,7966.5,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,27.929,28.804,G01,3882.8,7230.1,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,38.701,42.473,G01,2343.1,9171.5,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,54.719,61.19,G01,2677.8,11045.9,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,72.927,77.706,G01,2510.4,15564.7,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,82.604,93.298,G01,1673.6,13188.2,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,101.019,105.395,G01,2075.3,10577.3,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,115.372,124.762,G01,2343.1,13723.7,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,125.822,129.392,G01,2410.0,11849.3,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,130.329,132.342,G01,3648.5,10811.6,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,134.906,135.571,G01,3146.4,5958.1,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,137.077,141.637,G01,2778.2,10209.1,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,143.837,150.602,G01,1606.7,11916.2,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,151.347,157.184,G01,1740.6,11246.8,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,173.636,174.782,G01,5824.2,9840.9,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,179.105,183.621,G01,2343.1,10443.4,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,308.954,309.776,G01,5221.7,9171.5,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,326.697,329.095,G01,4451.8,11079.4,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,360.216,360.724,G01,3615.0,10577.3,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,362.632,364.347,G01,3815.9,7832.6,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,370.972,371.663,G01,7196.6,12619.1,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,376.245,388.815,G01,1071.1,9974.8,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,401.94,403.296,G01,5087.8,9037.6,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,478.536,481.897,G01,1941.4,12317.9,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,495.312,498.192,G01,1338.9,7029.2,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,502.68,503.459,G01,1472.8,5690.3,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,517.534,523.939,G01,1807.5,6225.9,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,526.98,528.083,G01,2209.2,6225.9,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,539.116,542.949,G01,1205.0,6560.6,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,551.437,556.522,G01,1405.8,6493.7,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T194445Z.wav,562.452,563.371,G01,1740.6,6092.0,E:\F4\F4_20240703\AMAR170.20240703T194445Z.wav
AMAR170.20240703T195445Z.wav,23.507,31.051,G01,1071.1,6761.4,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,45.368,45.824,G01,1874.5,8100.3,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,51.354,53.445,G01,1606.7,5824.2,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,55.348,60.093,G01,3966.0,17688.5,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,63.017,63.665,G01,2711.3,6794.9,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,74.528,78.931,G01,2477.0,11377.8,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,80.646,83.157,G01,1740.6,7297.0,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,88.418,89.136,G01,3094.3,7478.0,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,95.468,103.777,G01,937.2,8569.0,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,210.055,212.873,G01,3437.0,9007.4,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,233.81,235.061,G01,2443.5,5824.2,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,246.997,267.94,G01,1506.3,10610.8,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,268.37,275.275,G01,1539.7,9506.2,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,276.032,286.219,G01,1338.9,8836.7,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,287.952,291.601,G01,1338.9,23096.0,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,301.3,302.402,G01,2142.2,9640.1,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,320.401,325.065,G01,1272.0,8970.6,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,336.817,337.491,G01,4485.3,7966.5,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,370.226,375.188,G01,1338.9,8970.6,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,376.401,377.25,G01,3280.3,8368.1,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,381.868,385.386,G01,2209.2,7832.6,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,392.52,393.387,G01,3012.5,5824.2,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,398.836,399.746,G01,3815.9,6493.7,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,412.234,413.022,G01,2276.1,6158.9,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,419.652,424.886,G01,1807.5,8903.7,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,464.098,467.205,G01,2008.4,9037.6,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,469.345,479.103,G01,2142.2,7029.2,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,533.928,540.08,G01,2039.7,10644.4,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,552.851,556.089,G01,1944.0,11951.1,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,566.923,567.737,G01,2677.0,7075.1,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,569.866,571.092,G01,2677.0,7138.8,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,590.818,592.324,G01,2039.7,6182.7,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T195445Z.wav,594.704,599.921,G01,1912.2,10453.2,E:\F4\F4_20240703\AMAR170.20240703T195445Z.wav
AMAR170.20240703T200445Z.wav,0.538,1.65,G01,3213.4,6694.5,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,3.474,4.857,G01,1539.7,6359.8,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,5.706,7.666,G01,1238.5,12953.9,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,17.943,21.12,G01,3313.8,15698.6,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,106.725,110.304,G01,3682.0,11045.9,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,208.888,210.332,G01,1807.5,6761.4,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,230.232,248.33,G01,2142.2,21891.0,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,248.808,267.924,G01,1941.4,14727.9,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,268.42,278.184,G01,2343.1,16334.6,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,278.639,281.09,G01,3146.4,15330.4,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,283.724,284.888,G01,4016.7,10175.6,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,286.057,295.227,G01,1673.6,9244.4,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,295.818,324.319,G01,2242.6,20819.9,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,328.941,331.558,G01,1673.6,10376.5,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,341.919,343.162,G01,2276.1,7430.9,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,390.092,395.081,G01,3748.9,10577.3,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,407.569,408.339,G01,5355.6,8903.7,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,414.747,423.14,G01,2945.6,9707.0,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,437.009,438.707,G01,4786.6,8334.7,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,461.37,471.128,G01,3481.1,9707.0,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,483.871,484.466,G01,4753.1,8033.4,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,502.219,509.448,G01,1539.7,10175.6,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T200445Z.wav,511.578,512.331,G01,4485.3,9171.5,E:\F4\F4_20240703\AMAR170.20240703T200445Z.wav
AMAR170.20240703T204445Z.wav,53.926,54.854,G01,3414.2,7297.0,E:\F4\F4_20240703\AMAR170.20240703T204445Z.wav
AMAR170.20240703T204445Z.wav,133.404,134.271,G01,4083.9,5506.5,E:\F4\F4_20240703\AMAR170.20240703T204445Z.wav
AMAR170.20240703T204445Z.wav,182.617,185.225,G01,5690.3,8836.7,E:\F4\F4_20240703\AMAR170.20240703T204445Z.wav
AMAR170.20240703T204445Z.wav,246.878,247.569,G01,5958.1,8702.9,E:\F4\F4_20240703\AMAR170.20240703T204445Z.wav
AMAR170.20240703T204445Z.wav,301.742,303.536,G01,5188.2,8334.7,E:\F4\F4_20240703\AMAR170.20240703T204445Z.wav
AMAR170.20240703T205445Z.wav,538.073,538.992,G01,3682.0,6962.3,E:\F4\F4_20240703\AMAR170.20240703T205445Z.wav
AMAR170.20240703T210445Z.wav,81.461,82.267,G01,5607.9,9259.6,E:\F4\F4_20240703\AMAR170.20240703T210445Z.wav
AMAR170.20240703T210445Z.wav,517.341,518.251,G01,4695.0,10042.1,E:\F4\F4_20240703\AMAR170.20240703T210445Z.wav
AMAR170.20240703T210445Z.wav,528.741,531.183,G01,4173.4,10303.0,E:\F4\F4_20240703\AMAR170.20240703T210445Z.wav
AMAR170.20240718T002714Z.wav,55.156,56.089,G01,10666.7,14996.7,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,85.732,86.259,G01,9142.9,11525.8,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,90.103,90.688,G01,11561.3,22090.3,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,156.346,156.669,G01,11050.3,16886.2,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,245.099,246.177,G01,7597.4,15378.6,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,269.33,269.72,G01,11069.6,13954.9,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,305.557,306.015,G01,11331.9,13272.9,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,308.934,309.392,G01,10282.7,14164.7,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,309.884,310.283,G01,10020.4,14269.6,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,362.758,363.462,G01,11251.0,15972.3,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,379.166,379.573,G01,10044.4,15028.0,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,389.037,389.707,G01,11093.6,16864.1,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,407.86,408.378,G01,9909.7,20851.6,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,412.815,413.392,G01,10116.1,22916.1,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,429.838,430.194,G01,11122.1,16525.4,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,430.711,431.085,G01,10859.8,16525.4,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T002714Z.wav,562.797,563.383,G01,9233.6,14531.9,E:\F4\F4_20240718\AMAR170.20240718T002714Z.wav
AMAR170.20240718T003714Z.wav,28.456,29.334,G01,8258.1,17238.7,E:\F4\F4_20240718\AMAR170.20240718T003714Z.wav
AMAR170.20240718T003714Z.wav,42.818,43.516,G01,2894.8,10319.7,E:\F4\F4_20240718\AMAR170.20240718T003714Z.wav
AMAR170.20240718T003714Z.wav,80.632,81.666,G01,9600.0,15380.6,E:\F4\F4_20240718\AMAR170.20240718T003714Z.wav
AMAR170.20240718T003714Z.wav,81.996,82.438,G01,7741.9,11974.2,E:\F4\F4_20240718\AMAR170.20240718T003714Z.wav
AMAR170.20240718T003714Z.wav,89.204,89.683,G01,11522.3,15705.3,E:\F4\F4_20240718\AMAR170.20240718T003714Z.wav
AMAR170.20240718T003714Z.wav,90.35,91.738,G01,9290.3,14967.7,E:\F4\F4_20240718\AMAR170.20240718T003714Z.wav
AMAR170.20240718T003714Z.wav,125.445,126.111,G01,7445.2,14452.4,E:\F4\F4_20240718\AMAR170.20240718T003714Z.wav
AMAR170.20240718T003714Z.wav,129.105,130.15,G01,5547.4,15766.2,E:\F4\F4_20240718\AMAR170.20240718T003714Z.wav
AMAR170.20240718T003714Z.wav,130.854,131.619,G01,6277.3,16642.1,E:\F4\F4_20240718\AMAR170.20240718T003714Z.wav
AMAR170.20240718T003714Z.wav,134.713,135.597,G01,5839.3,18831.8,E:\F4\F4_20240718\AMAR170.20240718T003714Z.wav
