file,onset_s,offset_s,label,freq_min,freq_max,selection,view,filepath,index,source_filepath,duration_s,n_frames,id
,329.55975950687747,330.56688786683566,Nothing,,,,,G:\F2\F2a_20250211\279C0444.WAV,-1.0,G:\F2\F2a_20250211\279C0444.WAV,1.0071283599581662,10.0,bg_106
,574.7534565177746,578.9929458576788,Nothing,,,,,G:\F2\F2a_20250211\279C0444.WAV,-1.0,G:\F2\F2a_20250211\279C0444.WAV,4.239489339904268,42.0,bg_107
,1216.4021605366665,1221.6951597883776,Nothing,,,,,G:\F2\F2a_20250211\279C0444.WAV,-1.0,G:\F2\F2a_20250211\279C0444.WAV,5.292999251711186,52.0,bg_108
,1345.847586202527,1346.7605992916485,Nothing,,,,,G:\F2\F2a_20250211\279C0444.WAV,-1.0,G:\F2\F2a_20250211\279C0444.WAV,0.9130130891215235,9.0,bg_109
,1050.5985272868656,1053.3476035623573,Nothing,,,,,G:\F2\F2a_20250211\279C0445.WAV,-1.0,G:\F2\F2a_20250211\279C0445.WAV,2.7490762754917624,27.0,bg_110
,979.7201859644861,984.1746790086664,Nothing,,,,,G:\F2\F2a_20250211\279C0445.WAV,-1.0,G:\F2\F2a_20250211\279C0445.WAV,4.454493044180326,44.0,bg_111
,1339.1306435089948,1343.1799778243608,Nothing,,,,,G:\F2\F2a_20250211\279C0445.WAV,-1.0,G:\F2\F2a_20250211\279C0445.WAV,4.049334315365931,40.0,bg_112
,1126.8228327536638,1135.2406890146551,Nothing,,,,,G:\F2\F2a_20250211\279C0445.WAV,-1.0,G:\F2\F2a_20250211\279C0445.WAV,8.417856260991318,84.0,bg_113
,1240.0987939626996,1249.3847917183712,Nothing,,,,,G:\F2\F2a_20250211\279C0445.WAV,-1.0,G:\F2\F2a_20250211\279C0445.WAV,9.28599775567159,92.0,bg_114
,279.34103158882425,288.41623645613663,Nothing,,,,,G:\F2\F2a_20250211\279C0446.WAV,-1.0,G:\F2\F2a_20250211\279C0446.WAV,9.075204867312362,90.0,bg_115
,1071.6670979911737,1079.786343853773,Nothing,,,,,G:\F2\F2a_20250211\279C0446.WAV,-1.0,G:\F2\F2a_20250211\279C0446.WAV,8.11924586259914,81.0,bg_116
,1276.539283724668,1284.4397490931601,Nothing,,,,,G:\F2\F2a_20250211\279C0446.WAV,-1.0,G:\F2\F2a_20250211\279C0446.WAV,7.900465368492226,79.0,bg_117
,786.6982203333419,792.2908666748444,Nothing,,,,,G:\F2\F2a_20250211\279C0446.WAV,-1.0,G:\F2\F2a_20250211\279C0446.WAV,5.5926463415025545,55.0,bg_118
,993.4684709840631,998.3650649572014,Nothing,,,,,G:\F2\F2a_20250211\279C0446.WAV,-1.0,G:\F2\F2a_20250211\279C0446.WAV,4.896593973138401,48.0,bg_119
,57.846671898334556,64.4225229750871,Nothing,,,,,G:\F2\F2a_20250211\279C0450.WAV,-1.0,G:\F2\F2a_20250211\279C0450.WAV,6.575851076752546,65.0,bg_120
,173.18049865797133,178.22033276119691,Nothing,,,,,G:\F2\F2a_20250211\279C0450.WAV,-1.0,G:\F2\F2a_20250211\279C0450.WAV,5.039834103225585,50.0,bg_121
,890.7256020363515,893.4350164713758,Nothing,,,,,G:\F2\F2a_20250211\279C0450.WAV,-1.0,G:\F2\F2a_20250211\279C0450.WAV,2.7094144350243,27.0,bg_122
,905.9701667593013,909.5813746212204,Nothing,,,,,G:\F2\F2a_20250211\279C0450.WAV,-1.0,G:\F2\F2a_20250211\279C0450.WAV,3.6112078619191816,36.0,bg_123
,392.2924415962663,399.3070033780978,Nothing,,,,,G:\F2\F2a_20250211\279C0450.WAV,-1.0,G:\F2\F2a_20250211\279C0450.WAV,7.014561781831481,70.0,bg_124
,42.65035590679493,51.85566209240762,Nothing,,,,,G:\F2\F2a_20250211\279C0454.WAV,-1.0,G:\F2\F2a_20250211\279C0454.WAV,9.20530618561269,92.0,bg_125
,79.99597684881662,83.61540829636117,Nothing,,,,,G:\F2\F2a_20250211\279C0454.WAV,-1.0,G:\F2\F2a_20250211\279C0454.WAV,3.6194314475445437,36.0,bg_126
,1462.5377050010043,1469.2372847363251,Nothing,,,,,G:\F2\F2a_20250211\279C0454.WAV,-1.0,G:\F2\F2a_20250211\279C0454.WAV,6.699579735320969,66.0,bg_127
,589.7941552534987,595.3550168761233,Nothing,,,,,G:\F2\F2a_20250211\279C0454.WAV,-1.0,G:\F2\F2a_20250211\279C0454.WAV,5.5608616226245315,55.0,bg_128
,444.2834809494543,451.76496599140205,Nothing,,,,,G:\F2\F2a_20250211\279C0454.WAV,-1.0,G:\F2\F2a_20250211\279C0454.WAV,7.481485041947763,74.0,bg_129
,68.35563872922171,75.45622095299744,Nothing,,,,,G:\F2\F2a_20250211\279C0461.WAV,-1.0,G:\F2\F2a_20250211\279C0461.WAV,7.100582223775733,71.0,bg_130
,323.5046921853959,329.84129972054416,Nothing,,,,,G:\F2\F2a_20250211\279C0461.WAV,-1.0,G:\F2\F2a_20250211\279C0461.WAV,6.336607535148238,63.0,bg_131
,150.62066315786592,158.0149616264445,Nothing,,,,,G:\F2\F2a_20250211\279C0461.WAV,-1.0,G:\F2\F2a_20250211\279C0461.WAV,7.3942984685785555,73.0,bg_132
,25.61516698755372,27.42054232291284,Nothing,,,,,G:\F2\F2a_20250211\279C0461.WAV,-1.0,G:\F2\F2a_20250211\279C0461.WAV,1.8053753353591206,18.0,bg_133
,134.36399304463538,142.4723927174438,Nothing,,,,,G:\F2\F2a_20250211\279C0461.WAV,-1.0,G:\F2\F2a_20250211\279C0461.WAV,8.108399672808417,81.0,bg_134
,1776.1374233638508,1784.1910143341902,Nothing,,,,,G:\F1\F1_20240518\279C0760.WAV,-1.0,G:\F1\F1_20240518\279C0760.WAV,8.053590970339316,80.0,bg_135
,1526.507040982642,1529.4141828441143,Nothing,,,,,G:\F1\F1_20240518\279C0760.WAV,-1.0,G:\F1\F1_20240518\279C0760.WAV,2.9071418614722786,29.0,bg_136
,1548.7181651865317,1555.0717393367609,Nothing,,,,,G:\F1\F1_20240518\279C0760.WAV,-1.0,G:\F1\F1_20240518\279C0760.WAV,6.353574150229153,63.0,bg_137
,695.180402103666,701.0474329126541,Nothing,,,,,G:\F1\F1_20240518\279C0760.WAV,-1.0,G:\F1\F1_20240518\279C0760.WAV,5.867030808988198,58.0,bg_138
,1724.5909669210562,1730.0559687884308,Nothing,,,,,G:\F1\F1_20240518\279C0760.WAV,-1.0,G:\F1\F1_20240518\279C0760.WAV,5.465001867374666,54.0,bg_139
,271.1774159280358,279.2702407349005,Nothing,,,,,G:\F1\F1_20240518\279C0768.WAV,-1.0,G:\F1\F1_20240518\279C0768.WAV,8.092824806864634,80.0,bg_140
,270.21383313570465,279.5605773747606,Nothing,,,,,G:\F1\F1_20240518\279C0768.WAV,-1.0,G:\F1\F1_20240518\279C0768.WAV,9.346744239055967,93.0,bg_141
,1279.1706755773537,1280.7831594534048,Nothing,,,,,G:\F1\F1_20240518\279C0768.WAV,-1.0,G:\F1\F1_20240518\279C0768.WAV,1.6124838760510498,16.0,bg_142
,185.5546837925177,190.0314626500263,Nothing,,,,,G:\F1\F1_20240518\279C0768.WAV,-1.0,G:\F1\F1_20240518\279C0768.WAV,4.476778857508605,44.0,bg_143
,1639.4608018042618,1646.3375002306934,Nothing,,,,,G:\F1\F1_20240518\279C0768.WAV,-1.0,G:\F1\F1_20240518\279C0768.WAV,6.87669842643163,68.0,bg_144
,175.00822668309948,182.75228208027067,Nothing,,,,,G:\F1\F1_20240518\279C0770.WAV,-1.0,G:\F1\F1_20240518\279C0770.WAV,7.744055397171197,77.0,bg_145
,835.9542233956479,839.9140475644824,Nothing,,,,,G:\F1\F1_20240518\279C0770.WAV,-1.0,G:\F1\F1_20240518\279C0770.WAV,3.9598241688345133,39.0,bg_146
,611.0450863202357,612.9490283593865,Nothing,,,,,G:\F1\F1_20240518\279C0770.WAV,-1.0,G:\F1\F1_20240518\279C0770.WAV,1.9039420391508206,19.0,bg_147
,1487.484067822555,1492.1441561759432,Nothing,,,,,G:\F1\F1_20240518\279C0770.WAV,-1.0,G:\F1\F1_20240518\279C0770.WAV,4.660088353388156,46.0,bg_148
,607.4495973826362,613.2030315025387,Nothing,,,,,G:\F1\F1_20240518\279C0770.WAV,-1.0,G:\F1\F1_20240518\279C0770.WAV,5.75343411990255,57.0,bg_149
,1515.799979124961,1523.7128433171004,Nothing,,,,,G:\F1\F1_20240618\279C1506.WAV,-1.0,G:\F1\F1_20240618\279C1506.WAV,7.912864192139226,79.0,bg_150
,935.6794214887033,945.5524211654844,Nothing,,,,,G:\F1\F1_20240618\279C1506.WAV,-1.0,G:\F1\F1_20240618\279C1506.WAV,9.87299967678106,98.0,bg_151
,1109.0505423138543,1118.5868915838907,Nothing,,,,,G:\F1\F1_20240618\279C1506.WAV,-1.0,G:\F1\F1_20240618\279C1506.WAV,9.53634927003649,95.0,bg_152
,159.34319637245417,165.89539827037063,Nothing,,,,,G:\F1\F1_20240618\279C1506.WAV,-1.0,G:\F1\F1_20240618\279C1506.WAV,6.552201897916472,65.0,bg_153
,16.084464468822166,22.172915468529762,Nothing,,,,,G:\F1\F1_20240618\279C1506.WAV,-1.0,G:\F1\F1_20240618\279C1506.WAV,6.088450999707597,60.0,bg_154
,1760.979889697225,1765.7959103347216,Nothing,,,,,G:\F1\F1_20240703\279C1863.WAV,-1.0,G:\F1\F1_20240703\279C1863.WAV,4.816020637496592,48.0,bg_155
,1686.481604400411,1689.78751514118,Nothing,,,,,G:\F1\F1_20240703\279C1863.WAV,-1.0,G:\F1\F1_20240703\279C1863.WAV,3.3059107407688537,33.0,bg_156
,1590.1615743673087,1593.5298845860125,Nothing,,,,,G:\F1\F1_20240703\279C1863.WAV,-1.0,G:\F1\F1_20240703\279C1863.WAV,3.36831021870367,33.0,bg_157
,1589.7542643571296,1597.676557693729,Nothing,,,,,G:\F1\F1_20240703\279C1863.WAV,-1.0,G:\F1\F1_20240703\279C1863.WAV,7.922293336599401,79.0,bg_158
,430.36788616758656,439.22028639851015,Nothing,,,,,G:\F1\F1_20240703\279C1863.WAV,-1.0,G:\F1\F1_20240703\279C1863.WAV,8.85240023092358,88.0,bg_159
,670.8243757199252,679.2748932267042,Nothing,,,,,G:\F1\F1_20240703\279C1864.WAV,-1.0,G:\F1\F1_20240703\279C1864.WAV,8.450517506778914,84.0,bg_160
,437.5679387257974,444.3919437188095,Nothing,,,,,G:\F1\F1_20240703\279C1864.WAV,-1.0,G:\F1\F1_20240703\279C1864.WAV,6.8240049930121005,68.0,bg_161
,741.7269905076334,743.0861774139827,Nothing,,,,,G:\F1\F1_20240703\279C1864.WAV,-1.0,G:\F1\F1_20240703\279C1864.WAV,1.3591869063492612,13.0,bg_162
,865.6400647678719,868.4279313192628,Nothing,,,,,G:\F1\F1_20240703\279C1864.WAV,-1.0,G:\F1\F1_20240703\279C1864.WAV,2.7878665513908967,27.0,bg_163
,1695.4846339379128,1703.3639293744889,Nothing,,,,,G:\F1\F1_20240703\279C1864.WAV,-1.0,G:\F1\F1_20240703\279C1864.WAV,7.879295436576077,78.0,bg_164
,12.65018908908084,19.384744962691997,Nothing,,,,,G:\F1\F1_20240703\279C1867.WAV,-1.0,G:\F1\F1_20240703\279C1867.WAV,6.734555873611156,67.0,bg_165
,22.96964063649198,23.521224060714637,Nothing,,,,,G:\F1\F1_20240703\279C1867.WAV,-1.0,G:\F1\F1_20240703\279C1867.WAV,0.5515834242226544,5.0,bg_166
,14.655962582079745,22.77003978524419,Nothing,,,,,G:\F1\F1_20240703\279C1867.WAV,-1.0,G:\F1\F1_20240703\279C1867.WAV,8.114077203164445,81.0,bg_167
,20.003643731688904,28.573027739458098,Nothing,,,,,G:\F1\F1_20240703\279C1867.WAV,-1.0,G:\F1\F1_20240703\279C1867.WAV,8.569384007769193,85.0,bg_168
,19.148731239760494,28.462787826397157,Nothing,,,,,G:\F1\F1_20240703\279C1867.WAV,-1.0,G:\F1\F1_20240703\279C1867.WAV,9.314056586636664,93.0,bg_169
,1649.889077122373,1657.02122457017,Nothing,,,,,G:\F1\F1_20240703\279C1870.WAV,-1.0,G:\F1\F1_20240703\279C1870.WAV,7.1321474477970535,71.0,bg_170
,1747.3674679293404,1749.7843979811714,Nothing,,,,,G:\F1\F1_20240703\279C1870.WAV,-1.0,G:\F1\F1_20240703\279C1870.WAV,2.4169300518310264,24.0,bg_171
,1585.5745829121413,1590.8676273189747,Nothing,,,,,G:\F1\F1_20240703\279C1870.WAV,-1.0,G:\F1\F1_20240703\279C1870.WAV,5.293044406833372,52.0,bg_172
,1659.5216985851769,1668.1074440329153,Nothing,,,,,G:\F1\F1_20240703\279C1870.WAV,-1.0,G:\F1\F1_20240703\279C1870.WAV,8.585745447738383,85.0,bg_173
,294.6131658011792,302.09206617456323,Nothing,,,,,G:\F1\F1_20240703\279C1870.WAV,-1.0,G:\F1\F1_20240703\279C1870.WAV,7.478900373384035,74.0,bg_174
,251.72335744440926,258.9674520685816,Nothing,,,,,G:\F1\F1_20240703\279C1871.WAV,-1.0,G:\F1\F1_20240703\279C1871.WAV,7.244094624172387,72.0,bg_175
,1246.3864382749541,1252.6961025317362,Nothing,,,,,G:\F1\F1_20240703\279C1871.WAV,-1.0,G:\F1\F1_20240703\279C1871.WAV,6.3096642567821615,63.0,bg_176
,232.6617678201766,233.5640980601882,Nothing,,,,,G:\F1\F1_20240703\279C1871.WAV,-1.0,G:\F1\F1_20240703\279C1871.WAV,0.9023302400115873,9.0,bg_177
,905.8332837996596,913.0742775081155,Nothing,,,,,G:\F1\F1_20240703\279C1871.WAV,-1.0,G:\F1\F1_20240703\279C1871.WAV,7.240993708455897,72.0,bg_178
,256.57840144847347,258.8219671228365,Nothing,,,,,G:\F1\F1_20240703\279C1871.WAV,-1.0,G:\F1\F1_20240703\279C1871.WAV,2.2435656743630306,22.0,bg_179
,1554.4107841749708,1559.2671102783265,Nothing,,,,,G:\F1\F1_20240703\279C1878.WAV,-1.0,G:\F1\F1_20240703\279C1878.WAV,4.856326103355653,48.0,bg_180
,1228.9061643564264,1234.8440892810336,Nothing,,,,,G:\F1\F1_20240703\279C1878.WAV,-1.0,G:\F1\F1_20240703\279C1878.WAV,5.937924924607055,59.0,bg_181
,1513.0646677782127,1522.5519000870145,Nothing,,,,,G:\F1\F1_20240703\279C1878.WAV,-1.0,G:\F1\F1_20240703\279C1878.WAV,9.487232308801904,94.0,bg_182
,729.8017747885441,736.9496462621403,Nothing,,,,,G:\F1\F1_20240703\279C1878.WAV,-1.0,G:\F1\F1_20240703\279C1878.WAV,7.147871473596128,71.0,bg_183
,570.2753650205283,579.7110119126357,Nothing,,,,,G:\F1\F1_20240703\279C1878.WAV,-1.0,G:\F1\F1_20240703\279C1878.WAV,9.435646892107425,94.0,bg_184
,9.719355700303083,14.057682412340359,Nothing,,,,,G:\F1\F1_20240718\279C2223.WAV,-1.0,G:\F1\F1_20240718\279C2223.WAV,4.338326712037277,43.0,bg_185
,1669.8617438125636,1671.4943103114422,Nothing,,,,,G:\F1\F1_20240718\279C2223.WAV,-1.0,G:\F1\F1_20240718\279C2223.WAV,1.6325664988785737,16.0,bg_186
,9.174803856008092,12.569497591735988,Nothing,,,,,G:\F1\F1_20240718\279C2223.WAV,-1.0,G:\F1\F1_20240718\279C2223.WAV,3.3946937357278975,33.0,bg_187
,649.1230330957865,655.4274147926344,Nothing,,,,,G:\F1\F1_20240718\279C2223.WAV,-1.0,G:\F1\F1_20240718\279C2223.WAV,6.304381696847969,63.0,bg_188
,1563.7554614846572,1568.1389010242299,Nothing,,,,,G:\F1\F1_20240718\279C2223.WAV,-1.0,G:\F1\F1_20240718\279C2223.WAV,4.383439539572622,43.0,bg_189
,1592.6499824100115,1598.738891769897,Nothing,,,,,G:\F1\F1_20240718\279C2224.WAV,-1.0,G:\F1\F1_20240718\279C2224.WAV,6.088909359885578,60.0,bg_190
,748.8049403876734,753.2797408071635,Nothing,,,,,G:\F1\F1_20240718\279C2224.WAV,-1.0,G:\F1\F1_20240718\279C2224.WAV,4.474800419490174,44.0,bg_191
,894.5684682300621,897.2116004780021,Nothing,,,,,G:\F1\F1_20240718\279C2224.WAV,-1.0,G:\F1\F1_20240718\279C2224.WAV,2.643132247940004,26.0,bg_192
,1719.741135939387,1726.9101566599356,Nothing,,,,,G:\F1\F1_20240718\279C2224.WAV,-1.0,G:\F1\F1_20240718\279C2224.WAV,7.169020720548528,71.0,bg_193
,1749.0920232340216,1755.7901372709714,Nothing,,,,,G:\F1\F1_20240718\279C2224.WAV,-1.0,G:\F1\F1_20240718\279C2224.WAV,6.6981140369498,66.0,bg_194
,1567.18400201188,1572.900873656077,Nothing,,,,,G:\F1\F1_20240718\279C2227.WAV,-1.0,G:\F1\F1_20240718\279C2227.WAV,5.716871644196955,57.0,bg_195
,1696.69810573628,1703.1452243052202,Nothing,,,,,G:\F1\F1_20240718\279C2227.WAV,-1.0,G:\F1\F1_20240718\279C2227.WAV,6.447118568940042,64.0,bg_196
,1581.0991427025174,1588.5978467430984,Nothing,,,,,G:\F1\F1_20240718\279C2227.WAV,-1.0,G:\F1\F1_20240718\279C2227.WAV,7.498704040581092,74.0,bg_197
,1768.6499167261768,1777.8999601004812,Nothing,,,,,G:\F1\F1_20240718\279C2227.WAV,-1.0,G:\F1\F1_20240718\279C2227.WAV,9.25004337430432,92.0,bg_198
,1695.709219364134,1703.8079882663906,Nothing,,,,,G:\F1\F1_20240718\279C2227.WAV,-1.0,G:\F1\F1_20240718\279C2227.WAV,8.098768902256445,80.0,bg_199
,466.5134343319457,474.96856677422386,Nothing,,,,,G:\F1\F1_20240718\279C2228.WAV,-1.0,G:\F1\F1_20240718\279C2228.WAV,8.455132442278153,84.0,bg_200
,638.7280726514398,639.9126345486328,Nothing,,,,,G:\F1\F1_20240718\279C2228.WAV,-1.0,G:\F1\F1_20240718\279C2228.WAV,1.1845618971929652,11.0,bg_201
,46.47084104623634,47.49873625685168,Nothing,,,,,G:\F1\F1_20240718\279C2228.WAV,-1.0,G:\F1\F1_20240718\279C2228.WAV,1.02789521061534,10.0,bg_202
,437.15431331440504,439.2977605437252,Nothing,,,,,G:\F1\F1_20240718\279C2228.WAV,-1.0,G:\F1\F1_20240718\279C2228.WAV,2.1434472293201408,21.0,bg_203
,109.64383968953555,117.19941907342387,Nothing,,,,,G:\F1\F1_20240718\279C2228.WAV,-1.0,G:\F1\F1_20240718\279C2228.WAV,7.555579383888314,75.0,bg_204
,193.28368279107667,201.920889015035,Nothing,,,,,G:\F1\F1_20240718\279C2230.WAV,-1.0,G:\F1\F1_20240718\279C2230.WAV,8.637206223958303,86.0,bg_205
,192.14493560322032,198.3529194786986,Nothing,,,,,G:\F1\F1_20240718\279C2230.WAV,-1.0,G:\F1\F1_20240718\279C2230.WAV,6.207983875478268,62.0,bg_206
,261.89510311348005,265.8618370437234,Nothing,,,,,G:\F1\F1_20240718\279C2230.WAV,-1.0,G:\F1\F1_20240718\279C2230.WAV,3.966733930243399,39.0,bg_207
,937.9541371331759,945.7891336010445,Nothing,,,,,G:\F1\F1_20240718\279C2230.WAV,-1.0,G:\F1\F1_20240718\279C2230.WAV,7.834996467868563,78.0,bg_208
,48.8976001594094,55.93041812648728,Nothing,,,,,G:\F1\F1_20240718\279C2230.WAV,-1.0,G:\F1\F1_20240718\279C2230.WAV,7.032817967077879,70.0,bg_209
,1161.2121484684983,1167.8005904970669,Nothing,,,,,G:\F1\F1_20240718\279C2241.WAV,-1.0,G:\F1\F1_20240718\279C2241.WAV,6.588442028568514,65.0,bg_210
,1259.6829186679697,1262.168966424691,Nothing,,,,,G:\F1\F1_20240718\279C2241.WAV,-1.0,G:\F1\F1_20240718\279C2241.WAV,2.4860477567212937,24.0,bg_211
,1120.07740233301,1122.1535175778372,Nothing,,,,,G:\F1\F1_20240718\279C2241.WAV,-1.0,G:\F1\F1_20240718\279C2241.WAV,2.0761152448270694,20.0,bg_212
,1687.8382004561163,1697.7349639816105,Nothing,,,,,G:\F1\F1_20240718\279C2241.WAV,-1.0,G:\F1\F1_20240718\279C2241.WAV,9.896763525494253,98.0,bg_213
,1013.704905325825,1023.6129611369247,Nothing,,,,,G:\F1\F1_20240718\279C2241.WAV,-1.0,G:\F1\F1_20240718\279C2241.WAV,9.908055811099588,99.0,bg_214
,979.2721804553788,984.0305137812951,Nothing,,,,,G:\F1\F1_20240803\279C2624.WAV,-1.0,G:\F1\F1_20240803\279C2624.WAV,4.758333325916335,47.0,bg_215
,607.9753992575617,615.6510358991118,Nothing,,,,,G:\F1\F1_20240803\279C2624.WAV,-1.0,G:\F1\F1_20240803\279C2624.WAV,7.6756366415500725,76.0,bg_216
,1157.262313996194,1162.220919871003,Nothing,,,,,G:\F1\F1_20240803\279C2624.WAV,-1.0,G:\F1\F1_20240803\279C2624.WAV,4.958605874808812,49.0,bg_217
,342.36342315001673,351.4809075605008,Nothing,,,,,G:\F1\F1_20240803\279C2624.WAV,-1.0,G:\F1\F1_20240803\279C2624.WAV,9.117484410484042,91.0,bg_218
,425.81767684687543,428.52977355384064,Nothing,,,,,G:\F1\F1_20240803\279C2624.WAV,-1.0,G:\F1\F1_20240803\279C2624.WAV,2.7120967069652093,27.0,bg_219
,558.9276460707572,564.9988752143978,Nothing,,,,,G:\F1\F1_20240818\279C2978.WAV,-1.0,G:\F1\F1_20240818\279C2978.WAV,6.071229143640561,60.0,bg_220
,567.3772007701585,568.676296448449,Nothing,,,,,G:\F1\F1_20240818\279C2978.WAV,-1.0,G:\F1\F1_20240818\279C2978.WAV,1.2990956782903793,12.0,bg_221
,939.9122368904225,946.4693295449679,Nothing,,,,,G:\F1\F1_20240818\279C2978.WAV,-1.0,G:\F1\F1_20240818\279C2978.WAV,6.557092654545361,65.0,bg_222
,1133.472924321828,1141.2205030027035,Nothing,,,,,G:\F1\F1_20240818\279C2978.WAV,-1.0,G:\F1\F1_20240818\279C2978.WAV,7.7475786808755265,77.0,bg_223
,1277.551091602182,1281.5338712590417,Nothing,,,,,G:\F1\F1_20240818\279C2978.WAV,-1.0,G:\F1\F1_20240818\279C2978.WAV,3.9827796568598175,39.0,bg_224
,464.77256639783354,473.2951156940618,Nothing,,,,,G:\F1\F1_20240818\279C2980.WAV,-1.0,G:\F1\F1_20240818\279C2980.WAV,8.522549296228272,85.0,bg_225
,1170.2219690779555,1178.0239311778196,Nothing,,,,,G:\F1\F1_20240818\279C2980.WAV,-1.0,G:\F1\F1_20240818\279C2980.WAV,7.8019620998641015,78.0,bg_226
,1272.8536369306448,1281.9943832474225,Nothing,,,,,G:\F1\F1_20240818\279C2980.WAV,-1.0,G:\F1\F1_20240818\279C2980.WAV,9.140746316777824,91.0,bg_227
,466.67100383412895,475.2486096730493,Nothing,,,,,G:\F1\F1_20240818\279C2980.WAV,-1.0,G:\F1\F1_20240818\279C2980.WAV,8.577605838920357,85.0,bg_228
,420.318352327092,425.86675721663545,Nothing,,,,,G:\F1\F1_20240818\279C2980.WAV,-1.0,G:\F1\F1_20240818\279C2980.WAV,5.548404889543488,55.0,bg_229
,1585.8525129243876,1590.1387617380522,Nothing,,,,,G:\F1\F1_20240818\279C2981.WAV,-1.0,G:\F1\F1_20240818\279C2981.WAV,4.286248813664637,42.0,bg_230
,1420.5404972412146,1422.7268097743658,Nothing,,,,,G:\F1\F1_20240818\279C2981.WAV,-1.0,G:\F1\F1_20240818\279C2981.WAV,2.1863125331511912,21.0,bg_231
,1133.3379190728988,1135.6581476646945,Nothing,,,,,G:\F1\F1_20240818\279C2981.WAV,-1.0,G:\F1\F1_20240818\279C2981.WAV,2.320228591795648,23.0,bg_232
,375.05194663358554,379.8099162520258,Nothing,,,,,G:\F1\F1_20240818\279C2981.WAV,-1.0,G:\F1\F1_20240818\279C2981.WAV,4.7579696184402795,47.0,bg_233
,1384.7097480874402,1390.8952814072386,Nothing,,,,,G:\F1\F1_20240818\279C2981.WAV,-1.0,G:\F1\F1_20240818\279C2981.WAV,6.185533319798497,61.0,bg_234
,471.40377653105224,478.5825944551917,Nothing,,,,,G:\F2\F2_20240420\B92C0088.WAV,-1.0,G:\F2\F2_20240420\B92C0088.WAV,7.178817924139479,71.0,bg_235
,1247.7744031939133,1257.6015596955674,Nothing,,,,,G:\F2\F2_20240420\B92C0088.WAV,-1.0,G:\F2\F2_20240420\B92C0088.WAV,9.827156501654088,98.0,bg_236
,1691.7537876387075,1699.4873969889557,Nothing,,,,,G:\F2\F2_20240420\B92C0088.WAV,-1.0,G:\F2\F2_20240420\B92C0088.WAV,7.733609350248073,77.0,bg_237
,581.5314109867471,588.8780224805714,Nothing,,,,,G:\F2\F2_20240420\B92C0088.WAV,-1.0,G:\F2\F2_20240420\B92C0088.WAV,7.34661149382434,73.0,bg_238
,870.615463737991,879.3500774014793,Nothing,,,,,G:\F2\F2_20240420\B92C0088.WAV,-1.0,G:\F2\F2_20240420\B92C0088.WAV,8.734613663488302,87.0,bg_239
,1760.1494158146909,1767.6073440931318,Nothing,,,,,G:\F2\F2_20240420\B92C0091.WAV,-1.0,G:\F2\F2_20240420\B92C0091.WAV,7.457928278440983,74.0,bg_240
,1697.749936742885,1704.4639096329674,Nothing,,,,,G:\F2\F2_20240420\B92C0091.WAV,-1.0,G:\F2\F2_20240420\B92C0091.WAV,6.713972890082389,67.0,bg_241
,1453.7553349382986,1463.608826711899,Nothing,,,,,G:\F2\F2_20240420\B92C0091.WAV,-1.0,G:\F2\F2_20240420\B92C0091.WAV,9.853491773600433,98.0,bg_242
,1612.567709402359,1620.1925530127442,Nothing,,,,,G:\F2\F2_20240420\B92C0091.WAV,-1.0,G:\F2\F2_20240420\B92C0091.WAV,7.624843610385052,76.0,bg_243
,1667.393287794197,1669.0700506554072,Nothing,,,,,G:\F2\F2_20240420\B92C0091.WAV,-1.0,G:\F2\F2_20240420\B92C0091.WAV,1.6767628612100998,16.0,bg_244
,396.54179718422625,401.69394473148685,Nothing,,,,,G:\F2\F2_20240420\B92C0092.WAV,-1.0,G:\F2\F2_20240420\B92C0092.WAV,5.152147547260606,51.0,bg_245
,640.6342340216737,645.5514818555134,Nothing,,,,,G:\F2\F2_20240420\B92C0092.WAV,-1.0,G:\F2\F2_20240420\B92C0092.WAV,4.917247833839704,49.0,bg_246
,1700.2031345484163,1708.243114978736,Nothing,,,,,G:\F2\F2_20240420\B92C0092.WAV,-1.0,G:\F2\F2_20240420\B92C0092.WAV,8.03998043031974,80.0,bg_247
,699.3632178188368,705.1401040651456,Nothing,,,,,G:\F2\F2_20240420\B92C0092.WAV,-1.0,G:\F2\F2_20240420\B92C0092.WAV,5.776886246308758,57.0,bg_248
,839.8949173406409,848.2094567015065,Nothing,,,,,G:\F2\F2_20240420\B92C0092.WAV,-1.0,G:\F2\F2_20240420\B92C0092.WAV,8.3145393608656,83.0,bg_249
,1503.064079626695,1507.1047518691091,Nothing,,,,,G:\F2\F2_20240420\B92C0096.WAV,-1.0,G:\F2\F2_20240420\B92C0096.WAV,4.040672242413975,40.0,bg_250
,644.4976786327072,651.4130821050484,Nothing,,,,,G:\F2\F2_20240420\B92C0096.WAV,-1.0,G:\F2\F2_20240420\B92C0096.WAV,6.915403472341099,69.0,bg_251
,667.4564319951877,675.3067784813281,Nothing,,,,,G:\F2\F2_20240420\B92C0096.WAV,-1.0,G:\F2\F2_20240420\B92C0096.WAV,7.85034648614045,78.0,bg_252
,1483.0266110147352,1491.134891139748,Nothing,,,,,G:\F2\F2_20240420\B92C0096.WAV,-1.0,G:\F2\F2_20240420\B92C0096.WAV,8.108280125013005,81.0,bg_253
,778.9923495117768,781.720433440969,Nothing,,,,,G:\F2\F2_20240420\B92C0096.WAV,-1.0,G:\F2\F2_20240420\B92C0096.WAV,2.7280839291923367,27.0,bg_254
