file,onset_s,offset_s,label,freq_min,freq_max,filepath,index,source_filepath,duration_s,n_frames,id
AMAR170.20241003T034714Z.wav,336.408,339.365,G01,3068.1,17028.1,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T034714Z.wav,342.815,344.457,G01,3528.3,11735.6,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T034714Z.wav,349.516,351.753,G01,3451.6,11812.3,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T034714Z.wav,357.705,371.015,G01,3643.4,16146.0,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T034714Z.wav,375.063,377.262,G01,3605.0,12809.4,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T034714Z.wav,515.357,516.912,G01,3758.5,13039.5,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T034714Z.wav,530.222,531.41,G01,8437.3,11965.7,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T034714Z.wav,554.341,560.912,G01,3835.2,13883.3,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T034714Z.wav,561.333,563.191,G01,3911.9,12656.0,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T034714Z.wav,571.291,573.566,G01,4142.0,12349.2,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T034714Z.wav,580.797,582.15,G01,8021.4,12211.6,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T034714Z.wav,592.944,594.21,G01,8021.4,13049.7,E:\F4\F4_20241003\AMAR170.20241003T034714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,91.636,93.281,G01,4140.0,11777.7,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,170.116,171.534,G01,1817.0,11911.7,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,186.377,187.856,G01,3140.7,10707.0,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,243.939,245.237,G01,4853.8,10992.5,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,259.687,260.713,G01,6566.9,9921.8,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,272.554,274.183,G01,7352.1,10564.2,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,280.636,282.175,G01,8065.9,10564.2,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,286.491,286.808,G01,8065.9,9422.1,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,300.323,300.942,G01,7566.3,10278.7,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,302.979,304.473,G01,7851.8,11706.3,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,310.382,313.204,G01,6995.2,11991.8,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,319.597,320.925,G01,8422.8,12348.7,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,326.025,327.58,G01,6852.5,10635.6,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,330.214,333.444,G01,2712.4,12063.2,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,351.652,354.746,G01,7066.6,12991.1,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,358.437,359.81,G01,8065.9,12063.2,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,364.745,365.65,G01,7923.2,11920.4,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,368.578,371.249,G01,6852.5,11706.3,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,372.782,388.681,G01,2926.6,24016.8,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,393.978,394.944,G01,7280.7,10492.8,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,402.211,405.199,G01,6424.2,21699.5,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,411.637,414.293,G01,6852.5,10207.3,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,424.956,426.269,G01,8065.9,11420.8,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,432.471,438.749,G01,7209.4,11706.3,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,451.654,461.025,G01,5282.1,13062.5,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,468.308,479.294,G01,6067.3,13704.9,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,482.019,485.203,G01,5924.5,13562.2,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,489.927,491.858,G01,7280.7,12848.4,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,495.957,498.205,G01,6638.3,23863.4,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,506.741,517.289,G01,5353.5,21199.8,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,524.979,527.514,G01,5924.5,13633.6,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,531.0,533.309,G01,6067.3,12777.0,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,537.709,539.007,G01,7709.0,11634.9,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,567.924,572.059,G01,6424.2,12206.0,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T042714Z.wav,579.688,581.182,G01,8922.5,11920.4,E:\F4\F4_20241003\AMAR170.20241003T042714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,40.177,41.777,G01,9707.7,14061.8,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,95.499,96.812,G01,4282.8,6638.3,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,143.378,144.042,G01,3640.4,16131.8,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,248.934,250.76,G01,7423.5,12348.7,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,303.251,306.42,G01,2712.4,11777.7,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,327.217,329.753,G01,3426.2,12777.0,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,340.114,342.423,G01,8137.3,11920.4,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,371.037,371.732,G01,8280.1,11492.2,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,426.184,428.403,G01,4496.9,11920.4,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,460.905,464.421,G01,5282.1,13490.8,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,472.041,475.295,G01,5496.2,13062.5,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,490.847,492.251,G01,7709.0,11849.1,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,509.237,512.496,G01,7209.4,14061.8,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,515.569,516.776,G01,5567.6,14490.1,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,520.654,522.933,G01,6424.2,13633.6,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,528.722,529.944,G01,7280.7,12705.6,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,539.224,540.386,G01,8137.3,11349.4,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,554.937,558.302,G01,7923.2,12134.6,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,581.439,582.39,G01,8280.1,10921.1,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T043714Z.wav,592.515,594.22,G01,6424.2,13776.3,E:\F4\F4_20241003\AMAR170.20241003T043714Z.wav,,,,,
AMAR170.20241003T044714Z.wav,5.547,7.736,G01,6995.2,13704.9,E:\F4\F4_20241003\AMAR170.20241003T044714Z.wav,,,,,
AMAR170.20241003T044714Z.wav,27.577,32.508,G01,6717.5,12869.3,E:\F4\F4_20241003\AMAR170.20241003T044714Z.wav,,,,,
AMAR170.20241003T044714Z.wav,74.021,88.756,G01,6717.5,12940.1,E:\F4\F4_20241003\AMAR170.20241003T044714Z.wav,,,,,
AMAR170.20241003T044714Z.wav,105.706,108.634,G01,7353.9,13611.8,E:\F4\F4_20241003\AMAR170.20241003T044714Z.wav,,,,,
AMAR170.20241003T044714Z.wav,122.066,124.408,G01,7141.8,12975.4,E:\F4\F4_20241003\AMAR170.20241003T044714Z.wav,,,,,
AMAR170.20241003T044714Z.wav,129.343,130.892,G01,8025.7,12834.0,E:\F4\F4_20241003\AMAR170.20241003T044714Z.wav,,,,,
AMAR170.20241003T044714Z.wav,159.63,167.225,G01,7177.1,12657.2,E:\F4\F4_20241003\AMAR170.20241003T044714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,271.124,272.597,G01,9475.2,11879.4,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,290.661,300.069,G01,7071.1,11667.3,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,320.363,321.799,G01,8980.3,11419.8,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,334.513,335.646,G01,8803.5,10323.8,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,361.796,364.12,G01,8131.7,11561.2,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,373.966,376.743,G01,8662.1,11101.6,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,386.019,388.626,G01,8591.3,11419.8,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,396.338,399.511,G01,8768.1,10889.4,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,409.467,411.942,G01,8273.1,10960.2,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,421.955,423.428,G01,8414.6,10854.1,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,449.442,451.596,G01,8096.4,11738.0,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,468.489,484.758,G01,5444.7,24253.8,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,494.317,501.307,G01,6257.9,17854.4,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T052714Z.wav,598.558,599.578,G01,9369.2,11384.4,E:\F4\F4_20241003\AMAR170.20241003T052714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,6.53,7.645,G01,10642.0,12657.2,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,35.571,37.535,G01,3818.4,11349.1,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,266.045,267.595,G01,9510.6,12621.9,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,297.504,299.487,G01,9510.6,11419.8,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,406.392,417.16,G01,8131.7,12126.9,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,435.168,445.634,G01,8591.3,10995.5,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,450.115,455.423,G01,4879.0,15450.3,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,463.981,472.35,G01,7778.2,10924.8,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,473.809,499.275,G01,5197.2,13647.2,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,502.66,516.545,G01,5904.3,12197.6,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,531.87,553.218,G01,5338.7,11844.0,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,554.506,576.629,G01,4525.5,8202.4,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T053714Z.wav,582.508,584.472,G01,5374.0,7318.6,E:\F4\F4_20241003\AMAR170.20241003T053714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,56.537,58.369,G01,5719.0,7956.9,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,98.442,102.749,G01,4688.9,11580.1,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,116.922,118.433,G01,9129.1,10976.3,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,210.39,211.864,G01,8276.6,11615.6,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,335.076,335.907,G01,11438.0,13818.0,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,355.218,356.673,G01,4333.7,5896.6,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,410.181,410.862,G01,9377.8,10265.8,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,455.076,473.627,G01,6251.8,11260.4,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,496.018,498.209,G01,10550.0,13711.4,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,513.798,514.479,G01,6536.0,7495.1,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,554.042,555.345,G01,6216.3,7424.1,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T054714Z.wav,576.64,577.868,G01,9697.5,10834.2,E:\F4\F4_20241003\AMAR170.20241003T054714Z.wav,,,,,
AMAR170.20241003T062714Z.wav,52.753,54.321,G01,6038.7,7850.3,E:\F4\F4_20241003\AMAR170.20241003T062714Z.wav,,,,,
AMAR170.20241003T062714Z.wav,356.176,358.311,G01,8067.8,11442.4,E:\F4\F4_20241003\AMAR170.20241003T062714Z.wav,,,,,
AMAR170.20241003T062714Z.wav,380.134,381.532,G01,5652.3,7606.0,E:\F4\F4_20241003\AMAR170.20241003T062714Z.wav,,,,,
AMAR170.20241003T062714Z.wav,419.546,422.814,G01,7428.4,12330.4,E:\F4\F4_20241003\AMAR170.20241003T062714Z.wav,,,,,
AMAR170.20241003T062714Z.wav,490.76,492.593,G01,8280.9,12401.5,E:\F4\F4_20241003\AMAR170.20241003T062714Z.wav,,,,,
AMAR170.20241003T063714Z.wav,390.324,390.91,G01,4338.0,5332.6,E:\F4\F4_20241003\AMAR170.20241003T063714Z.wav,,,,,
AMAR170.20241003T063714Z.wav,397.998,418.345,G01,4089.3,11691.0,E:\F4\F4_20241003\AMAR170.20241003T063714Z.wav,,,,,
AMAR170.20241003T072714Z.wav,193.79,194.754,G01,4302.5,6007.5,E:\F4\F4_20241003\AMAR170.20241003T072714Z.wav,,,,,
AMAR170.20241003T074714Z.wav,71.901,72.903,G01,8849.3,11797.6,E:\F4\F4_20241003\AMAR170.20241003T074714Z.wav,,,,,
AMAR170.20241003T102714Z.wav,248.775,249.984,G01,10478.9,17476.7,E:\F4\F4_20241003\AMAR170.20241003T102714Z.wav,,,,,
AMAR170.20241003T102714Z.wav,270.618,287.299,G01,7317.5,21845.9,E:\F4\F4_20241003\AMAR170.20241003T102714Z.wav,,,,,
AMAR170.20241003T102714Z.wav,382.83,385.06,G01,5825.6,15700.7,E:\F4\F4_20241003\AMAR170.20241003T102714Z.wav,,,,,
AMAR170.20241003T102714Z.wav,406.638,409.132,G01,8809.4,19075.2,E:\F4\F4_20241003\AMAR170.20241003T102714Z.wav,,,,,
AMAR170.20241003T102714Z.wav,453.55,456.195,G01,7353.0,14421.9,E:\F4\F4_20241003\AMAR170.20241003T102714Z.wav,,,,,
AMAR170.20241003T102714Z.wav,464.718,466.324,G01,7672.7,11793.3,E:\F4\F4_20241003\AMAR170.20241003T102714Z.wav,,,,,
AMAR170.20241003T102714Z.wav,501.221,502.581,G01,10940.7,13498.3,E:\F4\F4_20241003\AMAR170.20241003T102714Z.wav,,,,,
AMAR170.20241003T103714Z.wav,9.145,10.638,G01,7530.9,16316.8,E:\F4\F4_20241003\AMAR170.20241003T103714Z.wav,,,,,
AMAR170.20241003T103714Z.wav,25.377,34.256,G01,3939.8,15026.8,E:\F4\F4_20241003\AMAR170.20241003T103714Z.wav,,,,,
AMAR170.20241003T103714Z.wav,52.66,58.611,G01,6554.6,21825.5,E:\F4\F4_20241003\AMAR170.20241003T103714Z.wav,,,,,
AMAR170.20241003T103714Z.wav,131.356,133.339,G01,6589.5,18199.6,E:\F4\F4_20241003\AMAR170.20241003T103714Z.wav,,,,,
AMAR170.20241003T103714Z.wav,239.79,252.693,G01,9527.3,18827.1,E:\F4\F4_20241003\AMAR170.20241003T103714Z.wav,,,,,
AMAR170.20241003T103714Z.wav,274.29,277.2,G01,8297.9,17606.8,E:\F4\F4_20241003\AMAR170.20241003T103714Z.wav,,,,,
AMAR170.20241003T103714Z.wav,306.75,307.921,G01,11923.8,14190.1,E:\F4\F4_20241003\AMAR170.20241003T103714Z.wav,,,,,
AMAR170.20241003T104714Z.wav,133.29,134.915,G01,6706.3,19387.6,E:\F4\F4_20241003\AMAR170.20241003T104714Z.wav,,,,,
AMAR170.20241003T104714Z.wav,154.887,159.327,G01,9448.4,25231.0,E:\F4\F4_20241003\AMAR170.20241003T104714Z.wav,,,,,
AMAR170.20241003T132714Z.wav,429.312,430.748,G01,4288.4,5717.9,E:\F4\F4_20241003\AMAR170.20241003T132714Z.wav,,,,,
AMAR170.20241003T132714Z.wav,473.262,474.433,G01,4497.6,5369.2,E:\F4\F4_20241003\AMAR170.20241003T132714Z.wav,,,,,
AMAR170.20241003T134714Z.wav,463.226,464.757,G01,3904.9,5717.9,E:\F4\F4_20241003\AMAR170.20241003T134714Z.wav,,,,,
AMAR170.20241003T134714Z.wav,543.698,555.713,G01,3939.8,5683.0,E:\F4\F4_20241003\AMAR170.20241003T134714Z.wav,,,,,
AMAR170.20241003T134714Z.wav,571.812,592.404,G01,3103.0,12516.6,E:\F4\F4_20241003\AMAR170.20241003T134714Z.wav,,,,,
AMAR170.20241003T143714Z.wav,377.831,396.798,G01,8820.9,11087.1,E:\F4\F4_20241003\AMAR170.20241003T143714Z.wav,,,,,
AMAR170.20241003T144714Z.wav,573.545,574.999,G01,8716.3,12237.6,E:\F4\F4_20241003\AMAR170.20241003T144714Z.wav,,,,,
AMAR170.20241003T162714Z.wav,355.814,367.754,G01,8314.3,10524.4,E:\F4\F4_20241003\AMAR170.20241003T162714Z.wav,,,,,
AMAR170.20241003T162714Z.wav,475.13,499.467,G01,8138.9,15716.4,E:\F4\F4_20241003\AMAR170.20241003T162714Z.wav,,,,,
AMAR170.20241003T162714Z.wav,523.916,525.352,G01,8665.1,13541.4,E:\F4\F4_20241003\AMAR170.20241003T162714Z.wav,,,,,
AMAR170.20241003T162714Z.wav,562.006,563.404,G01,8594.9,15541.0,E:\F4\F4_20241003\AMAR170.20241003T162714Z.wav,,,,,
AMAR170.20241003T163714Z.wav,201.02,202.361,G01,11190.9,15260.4,E:\F4\F4_20241003\AMAR170.20241003T163714Z.wav,,,,,
AMAR170.20241003T173714Z.wav,317.517,318.745,G01,14137.8,19961.2,E:\F4\F4_20241003\AMAR170.20241003T173714Z.wav,,,,,
AMAR170.20241003T174714Z.wav,195.677,200.268,G01,7647.7,18628.2,E:\F4\F4_20241003\AMAR170.20241003T174714Z.wav,,,,,
AMAR170.20241003T184714Z.wav,10.577,12.315,G01,5626.4,17230.8,E:\F4\F4_20241003\AMAR170.20241003T184714Z.wav,,,,,
AMAR170.20241003T184714Z.wav,27.887,34.896,G01,7984.1,16526.0,E:\F4\F4_20241003\AMAR170.20241003T184714Z.wav,,,,,
AMAR170.20241003T194714Z.wav,483.912,485.177,G01,9343.8,11156.8,E:\F4\F4_20241003\AMAR170.20241003T194714Z.wav,,,,,
AMAR170.20241003T212714Z.wav,355.921,357.291,G01,10843.6,20308.3,E:\F4\F4_20241003\AMAR170.20241003T212714Z.wav,,,,,
AMAR170.20241018T002714Z.wav,156.713,158.558,G01,11574.8,19407.4,E:\F4\F4_20241018\AMAR170.20241018T002714Z.wav,,,,,
AMAR170.20241018T002714Z.wav,164.18,165.429,G01,10160.6,16905.3,E:\F4\F4_20241018\AMAR170.20241018T002714Z.wav,,,,,
AMAR170.20241018T002714Z.wav,177.977,179.099,G01,11444.3,16796.5,E:\F4\F4_20241018\AMAR170.20241018T002714Z.wav,,,,,
AMAR170.20241018T002714Z.wav,185.323,187.531,G01,13707.0,17971.4,E:\F4\F4_20241018\AMAR170.20241018T002714Z.wav,,,,,
AMAR170.20241018T002714Z.wav,274.288,277.039,G01,9486.1,15360.5,E:\F4\F4_20241018\AMAR170.20241018T002714Z.wav,,,,,
AMAR170.20241018T002714Z.wav,315.04,316.379,G01,12771.4,16992.3,E:\F4\F4_20241018\AMAR170.20241018T002714Z.wav,,,,,
AMAR170.20241018T002714Z.wav,365.421,366.489,G01,11531.3,14664.3,E:\F4\F4_20241018\AMAR170.20241018T002714Z.wav,,,,,
AMAR170.20241018T002714Z.wav,429.083,430.784,G01,9442.6,14359.7,E:\F4\F4_20241018\AMAR170.20241018T002714Z.wav,,,,,
AMAR170.20241018T002714Z.wav,544.542,551.815,G01,3959.8,18363.0,E:\F4\F4_20241018\AMAR170.20241018T002714Z.wav,,,,,
AMAR170.20241018T002714Z.wav,590.251,591.517,G01,12532.1,16709.5,E:\F4\F4_20241018\AMAR170.20241018T002714Z.wav,,,,,
AMAR170.20241018T003714Z.wav,70.473,71.36,G01,11009.1,15839.2,E:\F4\F4_20241018\AMAR170.20241018T003714Z.wav,,,,,
AMAR170.20241018T003714Z.wav,76.285,78.112,G01,13663.5,21452.5,E:\F4\F4_20241018\AMAR170.20241018T003714Z.wav,,,,,
AMAR170.20241018T003714Z.wav,111.355,111.97,G01,17723.1,48000.0,E:\F4\F4_20241018\AMAR170.20241018T003714Z.wav,,,,,
AMAR170.20241018T003714Z.wav,164.957,166.042,G01,13184.8,16143.8,E:\F4\F4_20241018\AMAR170.20241018T003714Z.wav,,,,,
AMAR170.20241018T003714Z.wav,172.05,172.592,G01,17600.0,46030.8,E:\F4\F4_20241018\AMAR170.20241018T003714Z.wav,,,,,
AMAR170.20241018T003714Z.wav,193.314,193.947,G01,14769.2,43692.3,E:\F4\F4_20241018\AMAR170.20241018T003714Z.wav,,,,,
AMAR170.20241018T003714Z.wav,246.753,248.417,G01,10204.1,18428.3,E:\F4\F4_20241018\AMAR170.20241018T003714Z.wav,,,,,
AMAR170.20241018T003714Z.wav,337.723,339.966,G01,5917.9,20625.8,E:\F4\F4_20241018\AMAR170.20241018T003714Z.wav,,,,,
AMAR170.20241018T003714Z.wav,515.323,516.409,G01,11966.4,17927.9,E:\F4\F4_20241018\AMAR170.20241018T003714Z.wav,,,,,
AMAR170.20241018T003714Z.wav,563.66,565.162,G01,9921.3,14533.8,E:\F4\F4_20241018\AMAR170.20241018T003714Z.wav,,,,,
AMAR170.20241018T003714Z.wav,574.444,575.331,G01,9529.6,15186.5,E:\F4\F4_20241018\AMAR170.20241018T003714Z.wav,,,,,
AMAR170.20241018T004714Z.wav,58.484,59.117,G01,16369.2,42830.8,E:\F4\F4_20241018\AMAR170.20241018T004714Z.wav,,,,,
AMAR170.20241018T004714Z.wav,81.594,82.028,G01,16984.6,40984.6,E:\F4\F4_20241018\AMAR170.20241018T004714Z.wav,,,,,
AMAR170.20241018T004714Z.wav,99.724,100.411,G01,17600.0,44430.8,E:\F4\F4_20241018\AMAR170.20241018T004714Z.wav,,,,,
AMAR170.20241018T004714Z.wav,134.444,135.042,G01,11183.2,19363.8,E:\F4\F4_20241018\AMAR170.20241018T004714Z.wav,,,,,
AMAR170.20241018T004714Z.wav,350.779,351.575,G01,10878.6,15839.2,E:\F4\F4_20241018\AMAR170.20241018T004714Z.wav,,,,,
AMAR170.20241018T004714Z.wav,368.967,372.224,G01,8876.9,13402.4,E:\F4\F4_20241018\AMAR170.20241018T004714Z.wav,,,,,
AMAR170.20241018T004714Z.wav,410.714,411.8,G01,9790.7,14664.3,E:\F4\F4_20241018\AMAR170.20241018T004714Z.wav,,,,,
AMAR170.20241018T004714Z.wav,476.063,477.311,G01,10704.5,15752.2,E:\F4\F4_20241018\AMAR170.20241018T004714Z.wav,,,,,
AMAR170.20241018T004714Z.wav,549.071,551.043,G01,10378.2,13989.8,E:\F4\F4_20241018\AMAR170.20241018T004714Z.wav,,,,,
